id,title,category,brand,modelno,price,name,desc,cluster_id
amazon_20392,new-lowrance 000-10236-001 elite tm -5 dsi fishfinder base - lra10236001,fishfinders,lowrance,,744.1,new-lowrance 000-10236-001 elite tm -5 dsi fishfinder base - lra10236001,,346
amazon_10760,lexmark x644e x646e return program print cartridge,inkjet printer ink,lexmark,x644a11a,205.14,lexmark x644e x646e return program print cartridge,,249
amazon_18297,new-ampad 25473 - spiral steno book gregg rule 6 x 9 canary 100 sheets - amp25473,storage presentation materials,ampad,,18.0,new-ampad 25473 - spiral steno book gregg rule 6 x 9 canary 100 sheets - amp25473,,364
walmart_164,d-link dap-1350 wireless-n pocket router and access point,networking,d-link,dap1350,99.99,d-link dap-1350 wireless-n pocket router and access point,,791
amazon_12191,night owl security products cam-s420-245a ccd wired color security camera with 60 of cable,bullet cameras,night owl optics,cam-s420-245a,59.99,night owl security products cam-s420-245a ccd wired color security camera with 60 of cable,,207
amazon_3205,dymo labelmanager 260p,label makers,dymo,260p,,dymo labelmanager 260p,,360
amazon_1096,griffin gb01913 screen care kit for ipod touch 4g 3 pack,cases,griffin technology,gb01913,11.17,griffin gb01913 screen care kit for ipod touch 4g 3 pack,,268
walmart_1595,dell switch by design studio lids horizontal pink 17r,electronics - general,dell,40n0c,39.0,dell switch by design studio lids horizontal pink 17r,,345
amazon_20890,stratus quadband gsm phone unlocked,unlocked phones,samsung,c3050,53.99,stratus quadband gsm phone unlocked,,826
walmart_614,atrend-bbox a361-12cp b box series speaker,car stereos,atrend,a361-12cp,56.88,atrend-bbox a361-12cp b box series speaker,,599
amazon_11044,griffin powerblock dual universal charger for mp3 players and usb devices black,chargers,griffin technology,7263-pblkun2b,10.99,griffin powerblock dual universal charger for mp3 players and usb devices black,,260
amazon_20288,aoc 2236vw widescreen lcd monitor,monitors,aoc,2236vw,129.0,aoc 2236vw widescreen lcd monitor,,186
walmart_577,da-lite tilt lock single pair or container of 12 pairs,electronics - general,da-lite,40964,66.19,da-lite tilt lock single pair or container of 12 pairs,,331
amazon_13149,evga geforce gt 430 1 gb ddr3 pci-express 2.0 graphics card 01g-p3-1430-lr,graphics cards,evga,01g-p3-1430-lr,55.65,evga geforce gt 430 1 gb ddr3 pci-express 2.0 graphics card 01g-p3-1430-lr,,766
amazon_21483,toshiba dvr670 dvr670ku dvd vhs recorder with built in tuner black,disc players recorders,toshiba,dvr670,212.94,toshiba dvr670 dvr670ku dvd vhs recorder with built in tuner black,,179
walmart_387,evga 1gb geforce gt 520 ddr3 graphics card,electronics - general,evga,01gp31521kr,68.99,evga 1gb geforce gt 520 ddr3 graphics card,,470
amazon_7145,nikon coolpix p500 12.1 cmos digital camera with 36x nikkor wide-angle optical zoom lens and full hd 1080p video black,point shoot digital cameras,nikon,p500 black,,nikon coolpix p500 12.1 cmos digital camera with 36x nikkor wide-angle optical zoom lens and full hd 1080p video black,,385
amazon_10882,inland pro dual lcd monitor arm black 05321,monitor arms stands,inland pro,05321,89.0,inland pro dual lcd monitor arm black 05321,,362
amazon_15375,targus deluxe zierra case and stylus bundle for apple ipad bus0250 black,cases sleeves,targus,bus0250,62.46,targus deluxe zierra case and stylus bundle for apple ipad bus0250 black,,501
amazon_10273,bell o hd7102 high speed hdmi cables,hdmi cables,bell ' o,hd7102,,bell o hd7102 high speed hdmi cables,,471
walmart_315,pny 8gb micro slide attache usb flash drive - silver,usb drives,pny,p-fdu8gbsl-ef / sil,14.84,pny 8gb micro slide attache usb flash drive - silver,,665
walmart_1621,smead capacity box bottom hanging file folders letter green 25 box,stationery & office machinery,,64259,30.94,smead capacity box bottom hanging file folders letter green 25 box,,647
walmart_955,lowepro apex aw10 all-weather ultra-compact digital camera case,photography - general,lowepro,lp34977,17.84,lowepro apex aw10 all-weather ultra-compact digital camera case,,649
walmart_1957,wilson jones basic vinyl round ring binder,stationery & office machinery,wilson jones,36834nbl,6.79,wilson jones basic vinyl round ring binder,,732
walmart_1178,da-lite da-glas deluxe rear projection screen - 96 x 96 av format,electronics - general,da-lite,27651,6128.99,da-lite da-glas deluxe rear projection screen - 96 x 96 av format,,742
walmart_2387,powermat wireless charging system for blackberry torch,phone accessories,powermat,pbl01-001-us,38.88,powermat wireless charging system for blackberry torch,,433
amazon_12582,casio exilim ex-zs5 14 mp stylish and slim digital camera with 5x wide-angle zoom silver,point shoot digital cameras,casio,ex-zs5 red,,casio exilim ex-zs5 14 mp stylish and slim digital camera with 5x wide-angle zoom silver,,40
amazon_159,verbatim type 4 double-sided dvd-ram cartridge 9.4 gb 3x,dvd-ram discs,verbatim,,10.45,verbatim type 4 double-sided dvd-ram cartridge 9.4 gb 3x,,400
amazon_5479,sony cyber-shot dsc-h70 16.1 mp digital still camera with 10x wide-angle optical zoom g lens and 3.0-inch lcd black bundle,point shoot digital cameras,sony,dsch70/bbdl,,sony cyber-shot dsc-h70 16.1 mp digital still camera with 10x wide-angle optical zoom g lens and 3.0-inch lcd black bundle,,561
amazon_2326,belkin f2e9142-wht-apl apple monitor adapter,,belkin,f2e9142-wht-apl,29.44,belkin f2e9142-wht-apl apple monitor adapter,,39
amazon_21736,tilt lock single pair or container of 12 pairs package one tilt lock,projection screens,da-lite,,4.99,tilt lock single pair or container of 12 pairs package one tilt lock,,331
amazon_10674,microsoft 39203 laptop roller bag - destination black,bags cases,microsoft,39203,102.88,microsoft 39203 laptop roller bag - destination black,,29
amazon_13413,startech.com usb3s2sata superspeed usb 3.0 sata adapter cable for 2.5-inch or 3.5-inch hard drives,hubs,startech,usb3s2sata,30.17,startech.com usb3s2sata superspeed usb 3.0 sata adapter cable for 2.5-inch or 3.5-inch hard drives,,67
walmart_1141,western digital elements 500gb portable se portable hard drive black,hard drives,western digital,wdbabv5000abk-nesn,71.98,western digital elements 500gb portable se portable hard drive black,,551
amazon_16560,new-crown te0046ac - tire-track scraper mat needlepunch polypropylene vinyl 48 x 72 anthracite - cwnte0046ac,laminating supplies,crown,,,new-crown te0046ac - tire-track scraper mat needlepunch polypropylene vinyl 48 x 72 anthracite - cwnte0046ac,,454
walmart_334,midland 2-pack 22-channel camo lxt385vp3 gmrs radio,walkie-talkie/frs,midland,lxt385vp3,39.82,midland 2-pack 22-channel camo lxt385vp3 gmrs radio,,825
amazon_14641,new-simulated bullet style surveillance camera - t53962,home security systems,lorex,,31.0,new-simulated bullet style surveillance camera - t53962,,404
walmart_801,hp 70 green 130-ml ink cartridge c9457a,printers,hp,hpc9457a,74.88,hp 70 green 130-ml ink cartridge c9457a,,251
amazon_5267,v7 8gb sd card secure digital high capacity 8 gb memory card,memory cards,v7,vasdh8gcl4r-1n,8.08,v7 8gb sd card secure digital high capacity 8 gb memory card,,760
amazon_12817,lexar ljdtt32gasbna jump drive twistturn 32 gb usb 2.0 flash drive gray,computer accessories,lexar,ljdtt32gasbna,39.99,lexar ljdtt32gasbna jump drive twistturn 32 gb usb 2.0 flash drive gray,,174
walmart_261,xerox 108r00645 imaging unit for phaser 6300 and 6350 printer,printers,xerox,108r00645,244.84,xerox 108r00645 imaging unit for phaser 6300 and 6350 printer,,193
walmart_662,tops paper pads legal rule letter size 50 sheet pads dozen,stationery & office machinery,tops business forms,7532,15.47,tops paper pads legal rule letter size 50 sheet pads dozen,,497
amazon_4720,logitech hd webcam c270,webcams,logitech,960-000694,38.35,logitech hd webcam c270,,437
walmart_2503,siig 1-port serial pc card,electronics - general,siig,jj-pcm012-s3,59.99,siig 1-port serial pc card,,407
amazon_8091,tomtom via 1505t 5-inch portable gps navigator with lifetime traffic,portable vehicle gps,tomtom,1en5 .019.02,129.99,tomtom via 1505t 5-inch portable gps navigator with lifetime traffic,,805
amazon_20713,da-lite portable rental screen deluxe hinge joining clamp,lamps,da-lite,,31.99,da-lite portable rental screen deluxe hinge joining clamp,,236
walmart_246,iluv ipod nano 6g clear type protective film,mp3 accessories,iluv,icc1112clr,11.88,iluv ipod nano 6g clear type protective film,,640
walmart_973,lexmark 16 black print cartridge 10n0016,printers,lexmark,10n0016,28.0,lexmark 16 black print cartridge 10n0016,,608
amazon_6286,georgetown hoyas iphone 4 case black shell,computers accessories,tribeca,,18.99,georgetown hoyas iphone 4 case black shell,,323
walmart_828,inland pro 6-sheet paper shredder,stationery & office machinery,inland,05301,28.54,inland pro 6-sheet paper shredder,,87
amazon_7503,sony ac-l100 portable handycam ac adaptor for dcr-dvd 301 dcr-vx2100 hdr-fx1 camcorders,camcorder batteries,sony,ac-l100,19.69,sony ac-l100 portable handycam ac adaptor for dcr-dvd 301 dcr-vx2100 hdr-fx1 camcorders,,555
walmart_1484,sakar crayola digital camcorder,toys - games,sakar,32070,46.48,sakar crayola digital camcorder,,20
walmart_1614,kensington toshiba family laptop charger with usb power port,electronics - general,kensington,k38085us,43.88,kensington toshiba family laptop charger with usb power port,,352
walmart_579,green onion supply rt-spipad01 glossy screen protector for apple ipad,mp3 accessories,green onions supply,rt-spipad01,40.18,green onion supply rt-spipad01 glossy screen protector for apple ipad,,46
walmart_742,logitech m305 wireless mouse black,mice,logitech,910-001752,29.73,logitech m305 wireless mouse black,,823
walmart_2364,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,stationery & office machinery,tops business forms,99712,11.58,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,,428
amazon_7249,wilson jones s490 - visitor register book red hardcover 112 pages 8 1 2 x 11 1 2,,wilson jones,,43.3,wilson jones s490 - visitor register book red hardcover 112 pages 8 1 2 x 11 1 2,,706
amazon_5415,startech.com mu3mms2ra slim 3.5 mm right angle stereo audio cable - m m 3 feet,connectors adapters,startech,mu3mms2ra,4.49,startech.com mu3mms2ra slim 3.5 mm right angle stereo audio cable - m m 3 feet,,529
amazon_15843,elite screens manual pull down projection screen 4 3 aspect ratio-150in matte white,projection screens,elite screens,m150xwv1,192.77,elite screens manual pull down projection screen 4 3 aspect ratio-150in matte white,,558
amazon_21587,garmin gpsmap 78s 010-00864-01 marine gps navigator and world wide chartplotter,boating gps units chartplotters,garmin,010-00864-01,399.88,garmin gpsmap 78s 010-00864-01 marine gps navigator and world wide chartplotter,,592
walmart_1742,scosche 1974-99 chrysler multi kit with 1 cd storage pocket,car stereos,scosche,cj1278b,8.68,scosche 1974-99 chrysler multi kit with 1 cd storage pocket,,831
amazon_4121,scosche ka2064b dash kit for 2005 and up kia sportage,dash mounting kits,scosche,ka2064b,10.99,scosche ka2064b dash kit for 2005 and up kia sportage,,248
walmart_1385,trodat trodat econ micro 5-in-1 message stamp dater self-inking 1 x 3 4 blue red,stationery & office machinery,,t4850l,14.47,trodat trodat econ micro 5-in-1 message stamp dater self-inking 1 x 3 4 blue red,,170
walmart_1107,micronet 16gb fantom databank flash drive fdb16u2 black,usb drives,micronet,fdb16u2,27.88,micronet 16gb fantom databank flash drive fdb16u2 black,,15
amazon_11689,powermat three position mat for wireless device,chargers,power mat,pmm-3p-b1,79.99,powermat three position mat for wireless device,,743
amazon_8524,corsair 4 gb 1333 mhz pc3-10666 240-pin ddr3 memory kit cmv4gx3m1a1333c9,computers accessories,corsair,cmv4gx3m1a1333c9,18.5,corsair 4 gb 1333 mhz pc3-10666 240-pin ddr3 memory kit cmv4gx3m1a1333c9,,779
amazon_15335,tp-link tl-sc3171g wireless day and night surveillance camera,webcams,tp-link,tl-sc3171g,171.81,tp-link tl-sc3171g wireless day and night surveillance camera,,372
amazon_13994,zalman ssd-n series ssd0064n1 - solid state drive - 64 gb - 2.5 - sata-300,audio video accessories,zalman,ssd0064n1,,zalman ssd-n series ssd0064n1 - solid state drive - 64 gb - 2.5 - sata-300,,85
amazon_14257,softskin gel wrist rest black,wrist rests,innovera,,10.6,softskin gel wrist rest black,,134
amazon_9727,pny mini attach 4gb usb 2.0 flash drive p-fd4gb mini-ef,usb flash drives,pny,p-fd4gb / mini-ef,12.05,pny mini attach 4gb usb 2.0 flash drive p-fd4gb mini-ef,,244
amazon_14715,lexmark t65x hy return program print cartridge,printer ink toner,lexmark,t650h11a,364.11,lexmark t65x hy return program print cartridge,,463
amazon_4429,cooler master rr-910-htx3-g1 130-watt 92mm hyper tx3 cpu cooler for 775 1156 amd am2 am3,computers accessories,cooler master,rr-910-htx3-g1,19.97,cooler master rr-910-htx3-g1 130-watt 92mm hyper tx3 cpu cooler for 775 1156 amd am2 am3,,531
walmart_2245,scosche 1995-97 general motors sonoma chevrolet s10 rack kit color match,car stereos,scosche,gm1515b,9.88,scosche 1995-97 general motors sonoma chevrolet s10 rack kit color match,,500
walmart_56,edge tech proshot 4gb sdhc class 6 memory card,usb drives,edge tech,pe209780,10.88,edge tech proshot 4gb sdhc class 6 memory card,,292
walmart_415,quartet magnetic dry-erase board mahogany frame,stationery & office machinery,quartet,2544m,419.0,quartet magnetic dry-erase board mahogany frame,,370
walmart_2154,xtrememac incharge mobile case for iphone 4,electronics - general,memorex,ippim411,79.99,xtrememac incharge mobile case for iphone 4,,326
walmart_2296,kanguru defender 1gb v2 kdv2-1g usb 2.0 flash drive,usb drives,kanguru,kdv2-1g,39.82,kanguru defender 1gb v2 kdv2-1g usb 2.0 flash drive,,118
walmart_322,case logic 72 capacity heavy duty cd wallet,electronics - general,case logic,59253,15.99,case logic 72 capacity heavy duty cd wallet,,361
amazon_21093,quality park 36226 - classic style invitation envelope contemporary 5 1 2 white 500 box,binding machine supplies,quality park,,,quality park 36226 - classic style invitation envelope contemporary 5 1 2 white 500 box,,710
amazon_16800,c-line 62097 - top-load polypropylene sheet protectors heavy gauge letter 200 box,storage presentation materials,c-line,,,c-line 62097 - top-load polypropylene sheet protectors heavy gauge letter 200 box,,95
amazon_4892,incipio kaddy nylon kindle case black fits 6 display latest generation kindle,,incipio,ak-334,25.0,incipio kaddy nylon kindle case black fits 6 display latest generation kindle,,639
amazon_8650,netgear rangemax next wireless notebook adapter wn511b - network adapter - cardbus - 802.11 b 802.11 g 802.11 n draft,hardware,netgear,wn511b,11.49,netgear rangemax next wireless notebook adapter wn511b - network adapter - cardbus - 802.11 b 802.11 g 802.11 n draft,,149
walmart_1466,roocase executive leather portfolio case for samsung galaxy tab p1000,electronics - general,roocase,212537,37.59,roocase executive leather portfolio case for samsung galaxy tab p1000,,455
walmart_2094,baltimore ravens ipod touch 4g hard case,electronics - general,tribeca,fva4584,29.99,baltimore ravens ipod touch 4g hard case,,516
walmart_345,apple ipad 10w usb power adapter,mp3,apple,mc359ll/a,29.0,apple ipad 10w usb power adapter,,55
